Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-10 12:12,2.516,0.026,0,0,0,0,v
2017-01-10 12:18,2.470,0.030,0,0,0,0,v
2017-01-10 12:24,2.392,0.023,0,0,0,0,v
2017-01-10 12:30,2.408,0.030,0,0,0,0,v
2017-01-10 12:36,2.379,0.023,0,0,0,0,v
2017-01-10 12:42,2.326,0.030,0,0,0,0,v
2017-01-10 12:48,2.238,0.023,0,0,0,0,v
2017-01-10 12:54,2.208,0.026,0,0,0,0,v
2017-01-10 13:00,2.146,0.023,0,0,0,0,v
2017-01-10 13:06,2.159,0.033,0,0,0,0,v
2017-01-10 13:12,2.031,0.030,0,0,0,0,v
2017-01-10 13:18,1.988,0.033,0,0,0,0,v
2017-01-10 13:24,1.932,0.036,0,0,0,0,v
2017-01-10 13:30,1.873,0.033,0,0,0,0,v
2017-01-10 13:36,1.834,0.023,0,0,0,0,v
2017-01-10 13:42,1.772,0.039,0,0,0,0,v
2017-01-10 13:48,1.709,0.039,0,0,0,0,v
2017-01-10 13:54,1.703,0.043,0,0,0,0,v
2017-01-10 14:00,1.634,0.046,0,0,0,0,v
2017-01-10 14:06,1.555,0.062,0,0,0,0,v
2017-01-10 14:12,1.526,0.049,0,0,0,0,v
2017-01-10 14:18,1.516,0.066,0,0,0,0,v
2017-01-10 14:24,1.427,0.056,0,0,0,0,v
2017-01-10 14:30,1.368,0.062,0,0,0,0,v
2017-01-10 14:36,1.339,0.062,0,0,0,0,v
2017-01-10 14:42,1.316,0.062,0,0,0,0,v
2017-01-10 14:48,1.247,0.049,0,0,0,0,v
2017-01-10 14:54,1.214,0.056,0,0,0,0,v
2017-01-10 15:00,1.214,0.049,0,0,0,0,v
2017-01-10 15:06,1.161,0.052,0,0,0,0,v
2017-01-10 15:12,1.109,0.052,0,0,0,0,v
2017-01-10 15:18,1.076,0.043,0,0,0,0,v
2017-01-10 15:24,1.017,0.049,0,0,0,0,v
2017-01-10 15:30,0.981,0.033,0,0,0,0,v
2017-01-10 15:36,0.919,0.049,0,0,0,0,v
2017-01-10 15:42,0.869,0.043,0,0,0,0,v
2017-01-10 15:48,0.860,0.049,0,0,0,0,v
2017-01-10 15:54,0.781,0.043,0,0,0,0,v
2017-01-10 16:00,0.712,0.039,0,0,0,0,v
2017-01-10 16:06,0.676,0.039,0,0,0,0,v
2017-01-10 16:12,0.600,0.039,0,0,0,0,v
2017-01-10 16:18,0.515,0.043,0,0,0,0,v
2017-01-10 16:24,0.459,0.043,0,0,0,0,v
2017-01-10 16:30,0.364,0.030,0,0,0,0,v
2017-01-10 16:36,0.282,0.036,0,0,0,0,v
2017-01-10 16:42,0.177,0.033,0,0,0,0,v
2017-01-10 16:48,0.118,0.033,0,0,0,0,v
2017-01-10 16:54,0.046,0.030,0,0,0,0,v
2017-01-10 17:00,-0.075,0.066,0,0,0,0,v
2017-01-10 17:06,-0.144,0.033,0,0,0,0,v
2017-01-10 17:12,-0.157,0.030,0,0,0,0,v
2017-01-10 17:18,-0.262,0.026,0,0,0,0,v
2017-01-10 17:24,-0.381,0.026,0,0,0,0,v
2017-01-10 17:30,-0.351,0.030,0,0,0,0,v
2017-01-10 17:36,-0.407,0.036,0,0,0,0,v
2017-01-10 17:42,-0.525,0.026,0,0,0,0,v
2017-01-10 17:48,-0.541,0.033,0,0,0,0,v
2017-01-10 17:54,-0.509,0.020,0,0,0,0,v
2017-01-10 18:00,-0.577,0.030,0,0,0,0,v
2017-01-10 18:06,-0.646,0.026,0,0,0,0,v
2017-01-10 18:12,-0.587,0.023,0,0,0,0,v
2017-01-10 18:18,-0.633,0.020,0,0,0,0,v
2017-01-10 18:24,-0.656,0.016,0,0,0,0,v
2017-01-10 18:30,-0.623,0.020,0,0,0,0,v
2017-01-10 18:36,-0.620,0.020,0,0,0,0,v
2017-01-10 18:42,-0.702,0.020,0,0,0,0,v
2017-01-10 18:48,-0.610,0.023,0,0,0,0,v
2017-01-10 18:54,-0.558,0.020,0,0,0,0,v
2017-01-10 19:00,-0.548,0.026,0,0,0,0,v
2017-01-10 19:06,-0.505,0.023,0,0,0,0,v
2017-01-10 19:12,-0.433,0.020,0,0,0,0,v
2017-01-10 19:18,-0.371,0.023,0,0,0,0,v
2017-01-10 19:24,-0.282,0.013,0,0,0,0,v
2017-01-10 19:30,-0.220,0.013,0,0,0,0,v
2017-01-10 19:36,-0.190,0.023,0,0,0,0,v
2017-01-10 19:42,-0.059,0.026,0,0,0,0,v
2017-01-10 19:48,0.033,0.016,0,0,0,0,v
2017-01-10 19:54,0.052,0.016,0,0,0,0,v
2017-01-10 20:00,0.171,0.023,0,0,0,0,v
2017-01-10 20:06,0.236,0.020,0,0,0,0,v
2017-01-10 20:12,0.331,0.020,0,0,0,0,v
2017-01-10 20:18,0.364,0.030,0,0,0,0,v
2017-01-10 20:24,0.541,0.016,0,0,0,0,v
2017-01-10 20:30,0.554,0.016,0,0,0,0,v
2017-01-10 20:36,0.620,0.020,0,0,0,0,v
2017-01-10 20:42,0.764,0.020,0,0,0,0,v
2017-01-10 20:48,0.791,0.020,0,0,0,0,v
2017-01-10 20:54,0.915,0.026,0,0,0,0,v
2017-01-10 21:00,1.033,0.020,0,0,0,0,v
2017-01-10 21:06,1.070,0.023,0,0,0,0,v
2017-01-10 21:12,1.158,0.023,0,0,0,0,v
2017-01-10 21:18,1.263,0.020,0,0,0,0,v
2017-01-10 21:24,1.319,0.023,0,0,0,0,v
2017-01-10 21:30,1.355,0.016,0,0,0,0,v
2017-01-10 21:36,1.424,0.020,0,0,0,0,v
2017-01-10 21:42,1.506,0.020,0,0,0,0,v
2017-01-10 21:48,1.565,0.020,0,0,0,0,v
2017-01-10 21:54,1.631,0.023,0,0,0,0,v
2017-01-10 22:00,1.660,0.016,0,0,0,0,v
2017-01-10 22:06,1.716,0.033,0,0,0,0,v
2017-01-10 22:12,1.798,0.026,0,0,0,0,v
2017-01-10 22:18,1.824,0.023,0,0,0,0,v
2017-01-10 22:24,1.841,0.020,0,0,0,0,v
2017-01-10 22:30,1.906,0.026,0,0,0,0,v
2017-01-10 22:36,1.955,0.023,0,0,0,0,v
2017-01-10 22:42,2.014,0.026,0,0,0,0,v
2017-01-10 22:48,2.119,0.016,0,0,0,0,v
2017-01-10 22:54,2.198,0.020,0,0,0,0,v
2017-01-10 23:00,2.198,0.020,0,0,0,0,v
2017-01-10 23:06,2.247,0.026,0,0,0,0,v
2017-01-10 23:12,2.356,0.030,0,0,0,0,v
2017-01-10 23:18,2.408,0.033,0,0,0,0,v
2017-01-10 23:24,2.428,0.030,0,0,0,0,v
2017-01-10 23:30,2.388,0.026,0,0,0,0,v
2017-01-10 23:36,2.454,0.039,0,0,0,0,v
2017-01-10 23:42,2.500,0.036,0,0,0,0,v
2017-01-10 23:48,2.582,0.030,0,0,0,0,v
2017-01-10 23:54,2.388,0.026,0,0,0,0,v
2017-01-11 00:00,2.516,0.026,0,0,0,0,v
2017-01-11 00:06,2.631,0.030,0,0,0,0,v
2017-01-11 00:12,2.457,0.033,0,0,0,0,v
2017-01-11 00:18,2.467,0.026,0,0,0,0,v
2017-01-11 00:24,2.503,0.023,0,0,0,0,v
2017-01-11 00:30,2.520,0.030,0,0,0,0,v
2017-01-11 00:36,2.533,0.033,0,0,0,0,v
2017-01-11 00:42,2.415,0.062,0,0,0,0,v
2017-01-11 00:48,2.362,0.033,0,0,0,0,v
2017-01-11 00:54,2.306,0.033,0,0,0,0,v
2017-01-11 01:00,2.316,0.039,0,0,0,0,v
2017-01-11 01:06,2.356,0.043,0,0,0,0,v
2017-01-11 01:12,2.087,0.033,0,0,0,0,v
2017-01-11 01:18,2.182,0.049,0,0,0,0,v
2017-01-11 01:24,2.201,0.059,0,0,0,0,v
2017-01-11 01:30,2.024,0.046,0,0,0,0,v
2017-01-11 01:36,1.969,0.046,0,0,0,0,v
2017-01-11 01:42,2.011,0.039,0,0,0,0,v
2017-01-11 01:48,1.929,0.033,0,0,0,0,v
2017-01-11 01:54,1.854,0.036,0,0,0,0,v
2017-01-11 02:00,1.906,0.033,0,0,0,0,v
2017-01-11 02:06,1.768,0.036,0,0,0,0,v
2017-01-11 02:12,1.670,0.039,0,0,0,0,v
2017-01-11 02:18,1.673,0.039,0,0,0,0,v
2017-01-11 02:24,1.611,0.036,0,0,0,0,v
2017-01-11 02:30,1.545,0.039,0,0,0,0,v
2017-01-11 02:36,1.552,0.036,0,0,0,0,v
2017-01-11 02:42,1.480,0.036,0,0,0,0,v
2017-01-11 02:48,1.411,0.036,0,0,0,0,v
2017-01-11 02:54,1.339,0.033,0,0,0,0,v
2017-01-11 03:00,1.411,0.036,0,0,0,0,v
2017-01-11 03:06,1.325,0.030,0,0,0,0,v
2017-01-11 03:12,1.312,0.030,0,0,0,0,v
2017-01-11 03:18,1.342,0.030,0,0,0,0,v
2017-01-11 03:24,1.263,0.043,0,0,0,0,v
2017-01-11 03:30,1.227,0.033,0,0,0,0,v
2017-01-11 03:36,1.175,0.030,0,0,0,0,v
2017-01-11 03:42,1.138,0.033,0,0,0,0,v
2017-01-11 03:48,1.135,0.030,0,0,0,0,v
2017-01-11 03:54,1.030,0.026,0,0,0,0,v
2017-01-11 04:00,0.981,0.026,0,0,0,0,v
2017-01-11 04:06,0.965,0.026,0,0,0,0,v
2017-01-11 04:12,0.899,0.030,0,0,0,0,v
2017-01-11 04:18,0.856,0.026,0,0,0,0,v
2017-01-11 04:24,0.833,0.030,0,0,0,0,v
2017-01-11 04:30,0.787,0.026,0,0,0,0,v
2017-01-11 04:36,0.699,0.030,0,0,0,0,v
2017-01-11 04:42,0.692,0.026,0,0,0,0,v
2017-01-11 04:48,0.640,0.026,0,0,0,0,v
2017-01-11 04:54,0.584,0.023,0,0,0,0,v
2017-01-11 05:00,0.548,0.023,0,0,0,0,v
2017-01-11 05:06,0.518,0.026,0,0,0,0,v
2017-01-11 05:12,0.492,0.026,0,0,0,0,v
2017-01-11 05:18,0.433,0.026,0,0,0,0,v
2017-01-11 05:24,0.427,0.026,0,0,0,0,v
2017-01-11 05:30,0.420,0.030,0,0,0,0,v
2017-01-11 05:36,0.367,0.030,0,0,0,0,v
2017-01-11 05:42,0.374,0.030,0,0,0,0,v
2017-01-11 05:48,0.371,0.026,0,0,0,0,v
2017-01-11 05:54,0.371,0.026,0,0,0,0,v
2017-01-11 06:00,0.282,0.030,0,0,0,0,v
2017-01-11 06:06,0.325,0.030,0,0,0,0,v
2017-01-11 06:12,0.322,0.033,0,0,0,0,v
2017-01-11 06:18,0.276,0.026,0,0,0,0,v
2017-01-11 06:24,0.302,0.030,0,0,0,0,v
2017-01-11 06:30,0.308,0.026,0,0,0,0,v
2017-01-11 06:36,0.322,0.030,0,0,0,0,v
2017-01-11 06:42,0.358,0.033,0,0,0,0,v
2017-01-11 06:48,0.351,0.036,0,0,0,0,v
2017-01-11 06:54,0.381,0.033,0,0,0,0,v
2017-01-11 07:00,0.413,0.033,0,0,0,0,v
2017-01-11 07:06,0.453,0.036,0,0,0,0,v
2017-01-11 07:12,0.469,0.036,0,0,0,0,v
2017-01-11 07:18,0.479,0.030,0,0,0,0,v
2017-01-11 07:24,0.600,0.036,0,0,0,0,v
2017-01-11 07:30,0.581,0.036,0,0,0,0,v
2017-01-11 07:36,0.568,0.033,0,0,0,0,v
2017-01-11 07:42,0.702,0.039,0,0,0,0,v
2017-01-11 07:48,0.787,0.036,0,0,0,0,v
2017-01-11 07:54,0.778,0.030,0,0,0,0,v
2017-01-11 08:00,0.830,0.033,0,0,0,0,v
2017-01-11 08:06,0.902,0.033,0,0,0,0,v
2017-01-11 08:12,1.017,0.049,0,0,0,0,v
2017-01-11 08:18,1.073,0.033,0,0,0,0,v
2017-01-11 08:24,1.175,0.033,0,0,0,0,v
2017-01-11 08:30,1.191,0.033,0,0,0,0,v
2017-01-11 08:36,1.296,0.036,0,0,0,0,v
2017-01-11 08:42,1.407,0.049,0,0,0,0,v
2017-01-11 08:48,1.535,0.033,0,0,0,0,v
2017-01-11 08:54,1.585,0.036,0,0,0,0,v
2017-01-11 09:00,1.759,0.033,0,0,0,0,v
2017-01-11 09:06,1.640,0.043,0,0,0,0,v
2017-01-11 09:12,1.781,0.039,0,0,0,0,v
2017-01-11 09:18,1.808,0.043,0,0,0,0,v
2017-01-11 09:24,1.890,0.056,0,0,0,0,v
2017-01-11 09:30,1.841,0.062,0,0,0,0,v
2017-01-11 09:36,1.916,0.075,0,0,0,0,v
2017-01-11 09:42,1.978,0.089,0,0,0,0,v
2017-01-11 09:48,2.064,0.062,0,0,0,0,v
2017-01-11 09:54,2.172,0.072,0,0,0,0,v
2017-01-11 10:00,2.083,0.069,0,0,0,0,v
2017-01-11 10:06,2.165,0.075,0,0,0,0,v
2017-01-11 10:12,2.428,0.075,0,0,0,0,v
2017-01-11 10:18,2.356,0.075,0,0,0,0,v
2017-01-11 10:24,2.415,0.072,0,0,0,0,v
2017-01-11 10:30,2.448,0.062,0,0,0,0,v
2017-01-11 10:36,2.434,0.082,0,0,0,0,v
2017-01-11 10:42,2.493,0.072,0,0,0,0,v
2017-01-11 10:48,2.598,0.056,0,0,0,0,v
2017-01-11 10:54,2.575,0.072,0,0,0,0,v
2017-01-11 11:00,2.612,0.072,0,0,0,0,v
2017-01-11 11:06,2.664,0.069,0,0,0,0,v
2017-01-11 11:12,2.743,0.072,0,0,0,0,v
2017-01-11 11:18,2.720,0.075,0,0,0,0,v
2017-01-11 11:24,2.753,0.062,0,0,0,0,v
2017-01-11 11:30,2.877,0.059,0,0,0,0,v
2017-01-11 11:36,2.808,0.072,0,0,0,0,v
2017-01-11 11:42,2.874,0.072,0,0,0,0,v
2017-01-11 11:48,2.818,0.075,0,0,0,0,v
2017-01-11 11:54,2.972,0.072,0,0,0,0,v
2017-01-11 12:00,2.877,0.082,0,0,0,0,v
2017-01-11 12:06,2.854,0.095,0,0,0,0,v
2017-01-11 12:12,2.966,0.089,0,0,0,0,v
2017-01-11 12:18,2.949,0.098,0,0,0,0,v
2017-01-11 12:24,2.904,0.125,0,0,0,0,v
2017-01-11 12:30,2.936,0.121,0,0,0,0,v
2017-01-11 12:36,2.982,0.095,0,0,0,0,v
2017-01-11 12:42,2.933,0.112,0,0,0,0,v
2017-01-11 12:48,2.858,0.141,0,0,0,0,v
2017-01-11 12:54,2.946,0.131,0,0,0,0,v
2017-01-11 13:00,2.808,0.105,0,0,0,0,v
2017-01-11 13:06,2.828,0.112,0,0,0,0,v
2017-01-11 13:12,2.812,0.115,0,0,0,0,v
2017-01-11 13:18,2.710,0.108,0,0,0,0,v
2017-01-11 13:24,2.733,0.098,0,0,0,0,v
2017-01-11 13:30,2.677,0.128,0,0,0,0,v
2017-01-11 13:36,2.602,0.131,0,0,0,0,v
2017-01-11 13:42,2.543,0.112,0,0,0,0,v
2017-01-11 13:48,2.510,0.128,0,0,0,0,v
2017-01-11 13:54,2.379,0.089,0,0,0,0,v
2017-01-11 14:00,2.306,0.135,0,0,0,0,v
2017-01-11 14:06,2.260,0.144,0,0,0,0,v
2017-01-11 14:12,2.156,0.098,0,0,0,0,v
2017-01-11 14:18,2.162,0.141,0,0,0,0,v
2017-01-11 14:24,1.988,0.128,0,0,0,0,v
2017-01-11 14:30,1.932,0.148,0,0,0,0,v
2017-01-11 14:36,1.923,0.125,0,0,0,0,v
2017-01-11 14:42,1.844,0.121,0,0,0,0,v
2017-01-11 14:48,1.768,0.105,0,0,0,0,v
2017-01-11 14:54,1.693,0.118,0,0,0,0,v
2017-01-11 15:00,1.640,0.128,0,0,0,0,v
2017-01-11 15:06,1.499,0.131,0,0,0,0,v
2017-01-11 15:12,1.522,0.131,0,0,0,0,v
2017-01-11 15:18,1.421,0.144,0,0,0,0,v
2017-01-11 15:24,1.289,0.118,0,0,0,0,v
2017-01-11 15:30,1.253,0.115,0,0,0,0,v
2017-01-11 15:36,1.214,0.108,0,0,0,0,v
2017-01-11 15:42,1.132,0.108,0,0,0,0,v
2017-01-11 15:48,1.066,0.085,0,0,0,0,v
2017-01-11 15:54,1.007,0.075,0,0,0,0,v
2017-01-11 16:00,0.915,0.082,0,0,0,0,v
2017-01-11 16:06,0.820,0.082,0,0,0,0,v
2017-01-11 16:12,0.820,0.082,0,0,0,0,v
2017-01-11 16:18,0.755,0.092,0,0,0,0,v
2017-01-11 16:24,0.666,0.062,0,0,0,0,v
2017-01-11 16:30,0.597,0.072,0,0,0,0,v
2017-01-11 16:36,0.538,0.075,0,0,0,0,v
2017-01-11 16:42,0.499,0.069,0,0,0,0,v
2017-01-11 16:48,0.407,0.075,0,0,0,0,v
2017-01-11 16:54,0.328,0.072,0,0,0,0,v
2017-01-11 17:00,0.236,0.066,0,0,0,0,v
2017-01-11 17:06,0.184,0.089,0,0,0,0,v
2017-01-11 17:12,0.075,0.079,0,0,0,0,v
2017-01-11 17:18,-0.030,0.085,0,0,0,0,v
2017-01-11 17:24,-0.108,0.069,0,0,0,0,v
2017-01-11 17:30,-0.197,0.089,0,0,0,0,v
2017-01-11 17:36,-0.312,0.075,0,0,0,0,v
2017-01-11 17:42,-0.390,0.089,0,0,0,0,v
2017-01-11 17:48,-0.489,0.069,0,0,0,0,v
2017-01-11 17:54,-0.600,0.056,0,0,0,0,v
2017-01-11 18:00,-0.623,0.072,0,0,0,0,v
2017-01-11 18:06,-0.682,0.075,0,0,0,0,v
2017-01-11 18:12,-0.827,0.069,0,0,0,0,v
2017-01-11 18:18,-0.823,0.095,0,0,0,0,v
2017-01-11 18:24,-0.810,0.075,0,0,0,0,v
2017-01-11 18:30,-0.876,0.066,0,0,0,0,v
2017-01-11 18:36,-0.951,0.069,0,0,0,0,v
2017-01-11 18:42,-0.928,0.069,0,0,0,0,v
2017-01-11 18:48,-1.014,0.072,0,0,0,0,v
2017-01-11 18:54,-1.033,0.066,0,0,0,0,v
2017-01-11 19:00,-1.086,0.066,0,0,0,0,v
2017-01-11 19:06,-1.109,0.072,0,0,0,0,v
2017-01-11 19:12,-1.083,0.059,0,0,0,0,v
2017-01-11 19:18,-1.073,0.056,0,0,0,0,v
2017-01-11 19:24,-1.106,0.052,0,0,0,0,v
2017-01-11 19:30,-1.060,0.056,0,0,0,0,v
2017-01-11 19:36,-1.001,0.049,0,0,0,0,v
2017-01-11 19:42,-0.991,0.056,0,0,0,0,v
2017-01-11 19:48,-1.040,0.052,0,0,0,0,v
2017-01-11 19:54,-0.928,0.059,0,0,0,0,v
2017-01-11 20:00,-0.896,0.052,0,0,0,0,v
2017-01-11 20:06,-0.860,0.059,0,0,0,0,v
2017-01-11 20:12,-0.771,0.049,0,0,0,0,v
2017-01-11 20:18,-0.712,0.056,0,0,0,0,v
2017-01-11 20:24,-0.676,0.049,0,0,0,0,v
2017-01-11 20:30,-0.617,0.043,0,0,0,0,v
2017-01-11 20:36,-0.463,0.056,0,0,0,0,v
2017-01-11 20:42,-0.400,0.049,0,0,0,0,v
2017-01-11 20:48,-0.348,0.049,0,0,0,0,v
2017-01-11 20:54,-0.230,0.049,0,0,0,0,v
2017-01-11 21:00,-0.112,0.043,0,0,0,0,v
2017-01-11 21:06,0.030,0.046,0,0,0,0,v
2017-01-11 21:12,0.062,0.039,0,0,0,0,v
2017-01-11 21:18,0.177,0.043,0,0,0,0,v
2017-01-11 21:24,0.289,0.039,0,0,0,0,v
2017-01-11 21:30,0.404,0.039,0,0,0,0,v
2017-01-11 21:36,0.427,0.036,0,0,0,0,v
2017-01-11 21:42,0.558,0.033,0,0,0,0,v
2017-01-11 21:48,0.653,0.030,0,0,0,0,v
2017-01-11 21:54,0.738,0.043,0,0,0,0,v
2017-01-11 22:00,0.787,0.043,0,0,0,0,v
2017-01-11 22:06,0.909,0.036,0,0,0,0,v
2017-01-11 22:12,0.958,0.039,0,0,0,0,v
2017-01-11 22:18,1.056,0.039,0,0,0,0,v
2017-01-11 22:24,1.135,0.036,0,0,0,0,v
2017-01-11 22:30,1.152,0.030,0,0,0,0,v
2017-01-11 22:36,1.181,0.036,0,0,0,0,v
2017-01-11 22:42,1.293,0.039,0,0,0,0,v
2017-01-11 22:48,1.368,0.039,0,0,0,0,v
2017-01-11 22:54,1.371,0.036,0,0,0,0,v
2017-01-11 23:00,1.430,0.043,0,0,0,0,v
2017-01-11 23:06,1.499,0.039,0,0,0,0,v
2017-01-11 23:12,1.552,0.033,0,0,0,0,v
2017-01-11 23:18,1.604,0.039,0,0,0,0,v
2017-01-11 23:24,1.601,0.033,0,0,0,0,v
2017-01-11 23:30,1.690,0.033,0,0,0,0,v
2017-01-11 23:36,1.788,0.033,0,0,0,0,v
2017-01-11 23:42,1.788,0.033,0,0,0,0,v
2017-01-11 23:48,1.814,0.033,0,0,0,0,v
2017-01-11 23:54,1.900,0.039,0,0,0,0,v
2017-01-12 00:00,1.896,0.036,0,0,0,0,v
2017-01-12 00:06,1.929,0.033,0,0,0,0,v
2017-01-12 00:12,2.001,0.039,0,0,0,0,v
2017-01-12 00:18,1.952,0.039,0,0,0,0,v
2017-01-12 00:24,1.982,0.043,0,0,0,0,v
2017-01-12 00:30,2.051,0.033,0,0,0,0,v
2017-01-12 00:36,2.083,0.036,0,0,0,0,v
2017-01-12 00:42,2.044,0.033,0,0,0,0,v
2017-01-12 00:48,2.054,0.036,0,0,0,0,v
2017-01-12 00:54,2.129,0.036,0,0,0,0,v
2017-01-12 01:00,2.126,0.033,0,0,0,0,v
2017-01-12 01:06,2.123,0.036,0,0,0,0,v
2017-01-12 01:12,2.119,0.036,0,0,0,0,v
2017-01-12 01:18,2.057,0.033,0,0,0,0,v
2017-01-12 01:24,2.077,0.036,0,0,0,0,v
2017-01-12 01:30,2.073,0.033,0,0,0,0,v
2017-01-12 01:36,2.005,0.036,0,0,0,0,v
2017-01-12 01:42,1.952,0.033,0,0,0,0,v
2017-01-12 01:48,1.959,0.039,0,0,0,0,v
2017-01-12 01:54,1.883,0.036,0,0,0,0,v
2017-01-12 02:00,1.886,0.036,0,0,0,0,v
2017-01-12 02:06,1.857,0.036,0,0,0,0,v
2017-01-12 02:12,1.768,0.039,0,0,0,0,v
2017-01-12 02:18,1.775,0.036,0,0,0,0,v
2017-01-12 02:24,1.742,0.036,0,0,0,0,v
2017-01-12 02:30,1.749,0.036,0,0,0,0,v
2017-01-12 02:36,1.660,0.046,0,0,0,0,v
2017-01-12 02:42,1.568,0.039,0,0,0,0,v
2017-01-12 02:48,1.568,0.033,0,0,0,0,v
2017-01-12 02:54,1.493,0.039,0,0,0,0,v
2017-01-12 03:00,1.463,0.036,0,0,0,0,v
2017-01-12 03:06,1.385,0.033,0,0,0,0,v
2017-01-12 03:12,1.375,0.036,0,0,0,0,v
2017-01-12 03:18,1.401,0.039,0,0,0,0,v
2017-01-12 03:24,1.450,0.036,0,0,0,0,v
2017-01-12 03:30,1.335,0.033,0,0,0,0,v
2017-01-12 03:36,1.280,0.033,0,0,0,0,v
2017-01-12 03:42,1.286,0.030,0,0,0,0,v
2017-01-12 03:48,1.270,0.036,0,0,0,0,v
2017-01-12 03:54,1.204,0.033,0,0,0,0,v
2017-01-12 04:00,1.119,0.036,0,0,0,0,v
2017-01-12 04:06,1.115,0.033,0,0,0,0,v
2017-01-12 04:12,1.070,0.036,0,0,0,0,v
2017-01-12 04:18,1.070,0.036,0,0,0,0,v
2017-01-12 04:24,0.971,0.036,0,0,0,0,v
2017-01-12 04:30,1.001,0.039,0,0,0,0,v
2017-01-12 04:36,0.902,0.033,0,0,0,0,v
2017-01-12 04:42,0.879,0.039,0,0,0,0,v
2017-01-12 04:48,0.833,0.030,0,0,0,0,v
2017-01-12 04:54,0.794,0.026,0,0,0,0,v
2017-01-12 05:00,0.738,0.036,0,0,0,0,v
2017-01-12 05:06,0.594,0.030,0,0,0,0,v
2017-01-12 05:12,0.600,0.023,0,0,0,0,v
2017-01-12 05:18,0.607,0.026,0,0,0,0,v
2017-01-12 05:24,0.446,0.030,0,0,0,0,v
2017-01-12 05:30,0.436,0.023,0,0,0,0,v
2017-01-12 05:36,0.344,0.023,0,0,0,0,v
2017-01-12 05:42,0.292,0.033,0,0,0,0,v
2017-01-12 05:48,0.253,0.026,0,0,0,0,v
2017-01-12 05:54,0.194,0.023,0,0,0,0,v
2017-01-12 06:00,0.174,0.023,0,0,0,0,v
2017-01-12 06:06,0.157,0.016,0,0,0,0,v
2017-01-12 06:12,0.072,0.026,0,0,0,0,v
2017-01-12 06:18,0.079,0.020,0,0,0,0,v
2017-01-12 06:24,-0.043,0.023,0,0,0,0,v
2017-01-12 06:30,-0.098,0.023,0,0,0,0,v
2017-01-12 06:36,-0.059,0.023,0,0,0,0,v
2017-01-12 06:42,-0.118,0.033,0,0,0,0,v
2017-01-12 06:48,-0.157,0.026,0,0,0,0,v
2017-01-12 06:54,-0.223,0.023,0,0,0,0,v
2017-01-12 07:00,-0.128,0.023,0,0,0,0,v
2017-01-12 07:06,-0.194,0.020,0,0,0,0,v
2017-01-12 07:12,-0.105,0.023,0,0,0,0,v
2017-01-12 07:18,-0.131,0.026,0,0,0,0,v
2017-01-12 07:24,-0.161,0.026,0,0,0,0,v
2017-01-12 07:30,-0.121,0.020,0,0,0,0,v
2017-01-12 07:36,-0.072,0.023,0,0,0,0,v
2017-01-12 07:42,-0.020,0.026,0,0,0,0,v
2017-01-12 07:48,0.033,0.026,0,0,0,0,v
2017-01-12 07:54,-0.023,0.026,0,0,0,0,v
2017-01-12 08:00,0.036,0.023,0,0,0,0,v
2017-01-12 08:06,0.052,0.030,0,0,0,0,v
2017-01-12 08:12,0.003,0.026,0,0,0,0,v
2017-01-12 08:18,0.095,0.023,0,0,0,0,v
2017-01-12 08:24,0.095,0.030,0,0,0,0,v
2017-01-12 08:30,0.108,0.026,0,0,0,0,v
2017-01-12 08:36,0.184,0.036,0,0,0,0,v
2017-01-12 08:42,0.312,0.030,0,0,0,0,v
2017-01-12 08:48,0.394,0.023,0,0,0,0,v
2017-01-12 08:54,0.436,0.026,0,0,0,0,v
2017-01-12 09:00,0.525,0.036,0,0,0,0,v
2017-01-12 09:06,0.600,0.030,0,0,0,0,v
2017-01-12 09:12,0.778,0.033,0,0,0,0,v
2017-01-12 09:18,0.840,0.026,0,0,0,0,v
2017-01-12 09:24,0.902,0.033,0,0,0,0,v
2017-01-12 09:30,1.066,0.023,0,0,0,0,v
2017-01-12 09:36,1.129,0.023,0,0,0,0,v
2017-01-12 09:42,1.250,0.026,0,0,0,0,v
2017-01-12 09:48,1.276,0.023,0,0,0,0,v
2017-01-12 09:54,1.385,0.026,0,0,0,0,v
2017-01-12 10:00,1.480,0.026,0,0,0,0,v
2017-01-12 10:06,1.575,0.030,0,0,0,0,v
2017-01-12 10:12,1.601,0.023,0,0,0,0,v
2017-01-12 10:18,1.696,0.026,0,0,0,0,v
2017-01-12 10:24,1.850,0.026,0,0,0,0,v
2017-01-12 10:30,1.916,0.026,0,0,0,0,v
2017-01-12 10:36,1.969,0.026,0,0,0,0,v
2017-01-12 10:42,2.077,0.020,0,0,0,0,v
2017-01-12 10:48,2.119,0.023,0,0,0,0,v
2017-01-12 10:54,2.205,0.023,0,0,0,0,v
2017-01-12 11:00,2.313,0.026,0,0,0,0,v
2017-01-12 11:06,2.336,0.023,0,0,0,0,v
2017-01-12 11:12,2.339,0.026,0,0,0,0,v
2017-01-12 11:18,2.431,0.023,0,0,0,0,v
2017-01-12 11:24,2.497,0.023,0,0,0,0,v
2017-01-12 11:30,2.516,0.030,0,0,0,0,v
2017-01-12 11:36,2.559,0.026,0,0,0,0,v
2017-01-12 11:42,2.612,0.026,0,0,0,0,v
2017-01-12 11:48,2.618,0.033,0,0,0,0,v
2017-01-12 11:54,2.697,0.026,0,0,0,0,v
2017-01-12 12:00,2.799,0.030,0,0,0,0,v
